d_idle,p_idle,idle,total_d,total_p,total,ep
14.0,1091.0,1105.0,1969.0,1746.0,3715.0,1371
33.0,1299.0,1332.0,1988.0,1954.0,3942.0,1372
20.0,1258.0,1278.0,1975.0,1913.0,3888.0,1373
83.0,1130.0,1213.0,2038.0,1785.0,3823.0,1374
38.0,976.0,1014.0,1993.0,1631.0,3624.0,1375
36.0,1189.0,1225.0,1991.0,1844.0,3835.0,1376
23.0,977.0,1000.0,1978.0,1632.0,3610.0,1377
35.0,911.0,946.0,1990.0,1566.0,3556.0,1378
26.0,821.0,847.0,1981.0,1476.0,3457.0,1379
15.0,1197.0,1212.0,1970.0,1852.0,3822.0,1380
28.0,934.0,962.0,1983.0,1589.0,3572.0,1381
29.0,1276.0,1305.0,1984.0,1931.0,3915.0,1382
33.0,1263.0,1296.0,1988.0,1918.0,3906.0,1383
39.0,1190.0,1229.0,1994.0,1845.0,3839.0,1384
15.0,1088.0,1103.0,1970.0,1743.0,3713.0,1385
53.0,963.0,1016.0,2008.0,1618.0,3626.0,1386
46.0,967.0,1013.0,2001.0,1622.0,3623.0,1387
46.0,1221.0,1267.0,2001.0,1876.0,3877.0,1388
29.0,1371.0,1400.0,1984.0,2026.0,4010.0,1389
29.0,1033.0,1062.0,1984.0,1688.0,3672.0,1390
48.0,948.0,996.0,2003.0,1603.0,3606.0,1391
21.0,1275.0,1296.0,1976.0,1930.0,3906.0,1392
55.0,691.0,746.0,2010.0,1346.0,3356.0,1393
17.0,818.0,835.0,1972.0,1473.0,3445.0,1394
44.0,1005.0,1049.0,1999.0,1660.0,3659.0,1395
29.0,1175.0,1204.0,1984.0,1830.0,3814.0,1396
25.0,629.0,654.0,1980.0,1284.0,3264.0,1397
29.0,1315.0,1344.0,1984.0,1970.0,3954.0,1398
13.0,1178.0,1191.0,1968.0,1833.0,3801.0,1399
30.0,1230.0,1260.0,1985.0,1885.0,3870.0,1400
30.0,1281.0,1311.0,1985.0,1936.0,3921.0,1401
23.0,1054.0,1077.0,1978.0,1709.0,3687.0,1402
12.0,991.0,1003.0,1967.0,1646.0,3613.0,1403
16.0,900.0,916.0,1971.0,1555.0,3526.0,1404
18.0,1107.0,1125.0,1973.0,1762.0,3735.0,1405
20.0,1028.0,1048.0,1975.0,1683.0,3658.0,1406
37.0,1210.0,1247.0,1992.0,1865.0,3857.0,1407
30.0,1079.0,1109.0,1985.0,1734.0,3719.0,1408
19.0,980.0,999.0,1974.0,1635.0,3609.0,1409
25.0,1080.0,1105.0,1980.0,1735.0,3715.0,1410
16.0,1065.0,1081.0,1971.0,1720.0,3691.0,1411
29.0,772.0,801.0,1984.0,1427.0,3411.0,1412
41.0,1139.0,1180.0,1996.0,1794.0,3790.0,1413
35.0,999.0,1034.0,1990.0,1654.0,3644.0,1414
27.0,813.0,840.0,1982.0,1468.0,3450.0,1415
19.0,887.0,906.0,1974.0,1542.0,3516.0,1416
55.0,1049.0,1104.0,2010.0,1704.0,3714.0,1417
0.0,1316.0,1316.0,1955.0,1971.0,3926.0,1418
30.0,1150.0,1180.0,1985.0,1805.0,3790.0,1419
26.0,1334.0,1360.0,1981.0,1989.0,3970.0,1420
42.0,856.0,898.0,1997.0,1511.0,3508.0,1421
25.0,813.0,838.0,1980.0,1468.0,3448.0,1422
60.0,926.0,986.0,2015.0,1581.0,3596.0,1423
5.0,1075.0,1080.0,1960.0,1730.0,3690.0,1424
26.0,1301.0,1327.0,1981.0,1956.0,3937.0,1425
28.0,835.0,863.0,1983.0,1490.0,3473.0,1426
26.0,1101.0,1127.0,1981.0,1756.0,3737.0,1427
35.0,1254.0,1289.0,1990.0,1909.0,3899.0,1428
35.0,974.0,1009.0,1990.0,1629.0,3619.0,1429
18.0,1393.0,1411.0,1973.0,2048.0,4021.0,1430
32.0,843.0,875.0,1987.0,1498.0,3485.0,1431
28.0,1066.0,1094.0,1983.0,1721.0,3704.0,1432
34.0,921.0,955.0,1989.0,1576.0,3565.0,1433
1.0,1171.0,1172.0,1956.0,1826.0,3782.0,1434
65.0,1013.0,1078.0,2020.0,1668.0,3688.0,1435
27.0,1031.0,1058.0,1982.0,1686.0,3668.0,1436
12.0,978.0,990.0,1967.0,1633.0,3600.0,1437
9.0,1208.0,1217.0,1964.0,1863.0,3827.0,1438
31.0,1106.0,1137.0,1986.0,1761.0,3747.0,1439
54.0,1103.0,1157.0,2009.0,1758.0,3767.0,1440
8.0,1286.0,1294.0,1963.0,1941.0,3904.0,1441
68.0,1281.0,1349.0,2023.0,1936.0,3959.0,1442
32.0,1184.0,1216.0,1987.0,1839.0,3826.0,1443
8.0,931.0,939.0,1963.0,1586.0,3549.0,1444
29.0,842.0,871.0,1984.0,1497.0,3481.0,1445
28.0,987.0,1015.0,1983.0,1642.0,3625.0,1446
21.0,944.0,965.0,1976.0,1599.0,3575.0,1447
18.0,1139.0,1157.0,1973.0,1794.0,3767.0,1448
16.0,1100.0,1116.0,1971.0,1755.0,3726.0,1449
55.0,855.0,910.0,2010.0,1510.0,3520.0,1450
38.0,882.0,920.0,1993.0,1537.0,3530.0,1451
20.0,1251.0,1271.0,1975.0,1906.0,3881.0,1452
51.0,931.0,982.0,2006.0,1586.0,3592.0,1453
96.0,949.0,1045.0,2051.0,1604.0,3655.0,1454
15.0,1238.0,1253.0,1970.0,1893.0,3863.0,1455
22.0,949.0,971.0,1977.0,1604.0,3581.0,1456
45.0,979.0,1024.0,2000.0,1634.0,3634.0,1457
30.0,966.0,996.0,1985.0,1621.0,3606.0,1458
38.0,884.0,922.0,1993.0,1539.0,3532.0,1459
40.0,986.0,1026.0,1995.0,1641.0,3636.0,1460
23.0,1203.0,1226.0,1978.0,1858.0,3836.0,1461
22.0,1133.0,1155.0,1977.0,1788.0,3765.0,1462
24.0,1019.0,1043.0,1979.0,1674.0,3653.0,1463
83.0,1012.0,1095.0,2038.0,1667.0,3705.0,1464
7.0,950.0,957.0,1962.0,1605.0,3567.0,1465
37.0,1005.0,1042.0,1992.0,1660.0,3652.0,1466
2.0,1107.0,1109.0,1957.0,1762.0,3719.0,1467
42.0,722.0,764.0,1997.0,1377.0,3374.0,1468
22.0,1074.0,1096.0,1977.0,1729.0,3706.0,1469
38.0,1200.0,1238.0,1993.0,1855.0,3848.0,1470
25.0,1226.0,1251.0,1980.0,1881.0,3861.0,1471
0.0,732.0,732.0,1955.0,1387.0,3342.0,1472
49.0,994.0,1043.0,2004.0,1649.0,3653.0,1473
51.0,817.0,868.0,2006.0,1472.0,3478.0,1474
23.0,829.0,852.0,1978.0,1484.0,3462.0,1475
59.0,740.0,799.0,2014.0,1395.0,3409.0,1476
19.0,1121.0,1140.0,1974.0,1776.0,3750.0,1477
21.0,1172.0,1193.0,1976.0,1827.0,3803.0,1478
28.0,1202.0,1230.0,1983.0,1857.0,3840.0,1479
74.0,833.0,907.0,2029.0,1488.0,3517.0,1480
45.0,789.0,834.0,2000.0,1444.0,3444.0,1481
17.0,1224.0,1241.0,1972.0,1879.0,3851.0,1482
58.0,1073.0,1131.0,2013.0,1728.0,3741.0,1483
18.0,1084.0,1102.0,1973.0,1739.0,3712.0,1484
29.0,944.0,973.0,1984.0,1599.0,3583.0,1485
26.0,797.0,823.0,1981.0,1452.0,3433.0,1486
50.0,808.0,858.0,2005.0,1463.0,3468.0,1487
7.0,1174.0,1181.0,1962.0,1829.0,3791.0,1488
0.0,865.0,865.0,1955.0,1520.0,3475.0,1489
19.0,981.0,1000.0,1974.0,1636.0,3610.0,1490
41.0,1077.0,1118.0,1996.0,1732.0,3728.0,1491
17.0,847.0,864.0,1972.0,1502.0,3474.0,1492
30.0,1217.0,1247.0,1985.0,1872.0,3857.0,1493
46.0,1004.0,1050.0,2001.0,1659.0,3660.0,1494
12.0,885.0,897.0,1967.0,1540.0,3507.0,1495
61.0,1095.0,1156.0,2016.0,1750.0,3766.0,1496
16.0,1049.0,1065.0,1971.0,1704.0,3675.0,1497
45.0,929.0,974.0,2000.0,1584.0,3584.0,1498
57.0,1055.0,1112.0,2012.0,1710.0,3722.0,1499
26.0,1217.0,1243.0,1981.0,1872.0,3853.0,1500
8.0,1252.0,1260.0,1963.0,1907.0,3870.0,1501
42.0,1234.0,1276.0,1997.0,1889.0,3886.0,1502
21.0,1018.0,1039.0,1976.0,1673.0,3649.0,1503
6.0,1096.0,1102.0,1961.0,1751.0,3712.0,1504
4.0,1154.0,1158.0,1959.0,1809.0,3768.0,1505
17.0,1018.0,1035.0,1972.0,1673.0,3645.0,1506
32.0,1188.0,1220.0,1987.0,1843.0,3830.0,1507
27.0,777.0,804.0,1982.0,1432.0,3414.0,1508
49.0,1183.0,1232.0,2004.0,1838.0,3842.0,1509
21.0,750.0,771.0,1976.0,1405.0,3381.0,1510
35.0,1061.0,1096.0,1990.0,1716.0,3706.0,1511
26.0,1093.0,1119.0,1981.0,1748.0,3729.0,1512
12.0,1027.0,1039.0,1967.0,1682.0,3649.0,1513
38.0,829.0,867.0,1993.0,1484.0,3477.0,1514
16.0,926.0,942.0,1971.0,1581.0,3552.0,1515
32.0,1034.0,1066.0,1987.0,1689.0,3676.0,1516
47.0,824.0,871.0,2002.0,1479.0,3481.0,1517
22.0,1134.0,1156.0,1977.0,1789.0,3766.0,1518
43.0,823.0,866.0,1998.0,1478.0,3476.0,1519
40.0,1087.0,1127.0,1995.0,1742.0,3737.0,1520
39.0,1149.0,1188.0,1994.0,1804.0,3798.0,1521
24.0,981.0,1005.0,1979.0,1636.0,3615.0,1522
50.0,923.0,973.0,2005.0,1578.0,3583.0,1523
18.0,1285.0,1303.0,1973.0,1940.0,3913.0,1524
28.0,905.0,933.0,1983.0,1560.0,3543.0,1525
21.0,1022.0,1043.0,1976.0,1677.0,3653.0,1526
36.0,854.0,890.0,1991.0,1509.0,3500.0,1527
9.0,991.0,1000.0,1964.0,1646.0,3610.0,1528
37.0,1037.0,1074.0,1992.0,1692.0,3684.0,1529
6.0,1066.0,1072.0,1961.0,1721.0,3682.0,1530
32.0,982.0,1014.0,1987.0,1637.0,3624.0,1531
33.0,1214.0,1247.0,1988.0,1869.0,3857.0,1532
24.0,902.0,926.0,1979.0,1557.0,3536.0,1533
25.0,798.0,823.0,1980.0,1453.0,3433.0,1534
21.0,1023.0,1044.0,1976.0,1678.0,3654.0,1535
16.0,1254.0,1270.0,1971.0,1909.0,3880.0,1536
14.0,1112.0,1126.0,1969.0,1767.0,3736.0,1537
24.0,1027.0,1051.0,1979.0,1682.0,3661.0,1538
26.0,990.0,1016.0,1981.0,1645.0,3626.0,1539
39.0,835.0,874.0,1994.0,1490.0,3484.0,1540
58.0,864.0,922.0,2013.0,1519.0,3532.0,1541
48.0,1228.0,1276.0,2003.0,1883.0,3886.0,1542
33.0,1039.0,1072.0,1988.0,1694.0,3682.0,1543
29.0,850.0,879.0,1984.0,1505.0,3489.0,1544
34.0,778.0,812.0,1989.0,1433.0,3422.0,1545
18.0,944.0,962.0,1973.0,1599.0,3572.0,1546
23.0,937.0,960.0,1978.0,1592.0,3570.0,1547
21.0,1082.0,1103.0,1976.0,1737.0,3713.0,1548
33.0,870.0,903.0,1988.0,1525.0,3513.0,1549
51.0,1373.0,1424.0,2006.0,2028.0,4034.0,1550
39.0,1029.0,1068.0,1994.0,1684.0,3678.0,1551
36.0,1157.0,1193.0,1991.0,1812.0,3803.0,1552
22.0,1084.0,1106.0,1977.0,1739.0,3716.0,1553
69.0,1125.0,1194.0,2024.0,1780.0,3804.0,1554
19.0,1134.0,1153.0,1974.0,1789.0,3763.0,1555
34.0,670.0,704.0,1989.0,1325.0,3314.0,1556
21.0,1053.0,1074.0,1976.0,1708.0,3684.0,1557
46.0,1136.0,1182.0,2001.0,1791.0,3792.0,1558
23.0,942.0,965.0,1978.0,1597.0,3575.0,1559
57.0,1049.0,1106.0,2012.0,1704.0,3716.0,1560
22.0,879.0,901.0,1977.0,1534.0,3511.0,1561
33.0,1040.0,1073.0,1988.0,1695.0,3683.0,1562
25.0,1109.0,1134.0,1980.0,1764.0,3744.0,1563
59.0,887.0,946.0,2014.0,1542.0,3556.0,1564
20.0,999.0,1019.0,1975.0,1654.0,3629.0,1565
53.0,751.0,804.0,2008.0,1406.0,3414.0,1566
47.0,1015.0,1062.0,2002.0,1670.0,3672.0,1567
43.0,987.0,1030.0,1998.0,1642.0,3640.0,1568
12.0,1252.0,1264.0,1967.0,1907.0,3874.0,1569
41.0,1033.0,1074.0,1996.0,1688.0,3684.0,1570
71.0,1212.0,1283.0,2026.0,1867.0,3893.0,1571
38.0,636.0,674.0,1993.0,1291.0,3284.0,1572
13.0,1073.0,1086.0,1968.0,1728.0,3696.0,1573
24.0,1153.0,1177.0,1979.0,1808.0,3787.0,1574
38.0,946.0,984.0,1993.0,1601.0,3594.0,1575
32.0,875.0,907.0,1987.0,1530.0,3517.0,1576
3.0,1072.0,1075.0,1958.0,1727.0,3685.0,1577
32.0,1081.0,1113.0,1987.0,1736.0,3723.0,1578
58.0,1464.0,1522.0,2013.0,2119.0,4132.0,1579
15.0,1191.0,1206.0,1970.0,1846.0,3816.0,1580
11.0,1100.0,1111.0,1966.0,1755.0,3721.0,1581
34.0,1105.0,1139.0,1989.0,1760.0,3749.0,1582
62.0,795.0,857.0,2017.0,1450.0,3467.0,1583
36.0,932.0,968.0,1991.0,1587.0,3578.0,1584
12.0,1238.0,1250.0,1967.0,1893.0,3860.0,1585
33.0,931.0,964.0,1988.0,1586.0,3574.0,1586
47.0,917.0,964.0,2002.0,1572.0,3574.0,1587
2.0,892.0,894.0,1957.0,1547.0,3504.0,1588
48.0,755.0,803.0,2003.0,1410.0,3413.0,1589
73.0,984.0,1057.0,2028.0,1639.0,3667.0,1590
24.0,1226.0,1250.0,1979.0,1881.0,3860.0,1591
25.0,1027.0,1052.0,1980.0,1682.0,3662.0,1592
40.0,902.0,942.0,1995.0,1557.0,3552.0,1593
1.0,1411.0,1412.0,1956.0,2066.0,4022.0,1594
10.0,1090.0,1100.0,1965.0,1745.0,3710.0,1595
24.0,812.0,836.0,1979.0,1467.0,3446.0,1596
18.0,1030.0,1048.0,1973.0,1685.0,3658.0,1597
17.0,1051.0,1068.0,1972.0,1706.0,3678.0,1598
14.0,932.0,946.0,1969.0,1587.0,3556.0,1599
31.0,818.0,849.0,1986.0,1473.0,3459.0,1600
21.0,1160.0,1181.0,1976.0,1815.0,3791.0,1601
26.0,1096.0,1122.0,1981.0,1751.0,3732.0,1602
55.0,1090.0,1145.0,2010.0,1745.0,3755.0,1603
45.0,877.0,922.0,2000.0,1532.0,3532.0,1604
40.0,958.0,998.0,1995.0,1613.0,3608.0,1605
17.0,1173.0,1190.0,1972.0,1828.0,3800.0,1606
25.0,898.0,923.0,1980.0,1553.0,3533.0,1607
59.0,916.0,975.0,2014.0,1571.0,3585.0,1608
43.0,979.0,1022.0,1998.0,1634.0,3632.0,1609
52.0,928.0,980.0,2007.0,1583.0,3590.0,1610
8.0,1057.0,1065.0,1963.0,1712.0,3675.0,1611
35.0,1026.0,1061.0,1990.0,1681.0,3671.0,1612
36.0,1168.0,1204.0,1991.0,1823.0,3814.0,1613
25.0,1275.0,1300.0,1980.0,1930.0,3910.0,1614
28.0,931.0,959.0,1983.0,1586.0,3569.0,1615
46.0,947.0,993.0,2001.0,1602.0,3603.0,1616
25.0,901.0,926.0,1980.0,1556.0,3536.0,1617
16.0,925.0,941.0,1971.0,1580.0,3551.0,1618
34.0,681.0,715.0,1989.0,1336.0,3325.0,1619
53.0,993.0,1046.0,2008.0,1648.0,3656.0,1620
22.0,946.0,968.0,1977.0,1601.0,3578.0,1621
16.0,1193.0,1209.0,1971.0,1848.0,3819.0,1622
20.0,1050.0,1070.0,1975.0,1705.0,3680.0,1623
81.0,932.0,1013.0,2036.0,1587.0,3623.0,1624
56.0,814.0,870.0,2011.0,1469.0,3480.0,1625
29.0,1156.0,1185.0,1984.0,1811.0,3795.0,1626
22.0,1081.0,1103.0,1977.0,1736.0,3713.0,1627
8.0,1197.0,1205.0,1963.0,1852.0,3815.0,1628
8.0,1440.0,1448.0,1963.0,2095.0,4058.0,1629
35.0,1269.0,1304.0,1990.0,1924.0,3914.0,1630
29.0,1031.0,1060.0,1984.0,1686.0,3670.0,1631
14.0,1158.0,1172.0,1969.0,1813.0,3782.0,1632
25.0,1056.0,1081.0,1980.0,1711.0,3691.0,1633
24.0,1171.0,1195.0,1979.0,1826.0,3805.0,1634
9.0,1073.0,1082.0,1964.0,1728.0,3692.0,1635
27.0,1037.0,1064.0,1982.0,1692.0,3674.0,1636
15.0,1057.0,1072.0,1970.0,1712.0,3682.0,1637
40.0,1095.0,1135.0,1995.0,1750.0,3745.0,1638
47.0,1043.0,1090.0,2002.0,1698.0,3700.0,1639
5.0,1013.0,1018.0,1960.0,1668.0,3628.0,1640
4.0,1079.0,1083.0,1959.0,1734.0,3693.0,1641
13.0,1161.0,1174.0,1968.0,1816.0,3784.0,1642
52.0,784.0,836.0,2007.0,1439.0,3446.0,1643
28.0,1052.0,1080.0,1983.0,1707.0,3690.0,1644
29.0,1121.0,1150.0,1984.0,1776.0,3760.0,1645
24.0,863.0,887.0,1979.0,1518.0,3497.0,1646
43.0,1250.0,1293.0,1998.0,1905.0,3903.0,1647
33.0,1225.0,1258.0,1988.0,1880.0,3868.0,1648
73.0,1133.0,1206.0,2028.0,1788.0,3816.0,1649
15.0,1002.0,1017.0,1970.0,1657.0,3627.0,1650
19.0,827.0,846.0,1974.0,1482.0,3456.0,1651
32.0,783.0,815.0,1987.0,1438.0,3425.0,1652
52.0,1055.0,1107.0,2007.0,1710.0,3717.0,1653
29.0,1171.0,1200.0,1984.0,1826.0,3810.0,1654
36.0,922.0,958.0,1991.0,1577.0,3568.0,1655
39.0,824.0,863.0,1994.0,1479.0,3473.0,1656
13.0,1074.0,1087.0,1968.0,1729.0,3697.0,1657
40.0,930.0,970.0,1995.0,1585.0,3580.0,1658
17.0,940.0,957.0,1972.0,1595.0,3567.0,1659
48.0,777.0,825.0,2003.0,1432.0,3435.0,1660
29.0,930.0,959.0,1984.0,1585.0,3569.0,1661
23.0,1258.0,1281.0,1978.0,1913.0,3891.0,1662
34.0,1039.0,1073.0,1989.0,1694.0,3683.0,1663
22.0,1139.0,1161.0,1977.0,1794.0,3771.0,1664
26.0,1187.0,1213.0,1981.0,1842.0,3823.0,1665
30.0,1169.0,1199.0,1985.0,1824.0,3809.0,1666
13.0,1084.0,1097.0,1968.0,1739.0,3707.0,1667
41.0,1156.0,1197.0,1996.0,1811.0,3807.0,1668
20.0,832.0,852.0,1975.0,1487.0,3462.0,1669
24.0,954.0,978.0,1979.0,1609.0,3588.0,1670
19.0,1322.0,1341.0,1974.0,1977.0,3951.0,1671
31.0,1142.0,1173.0,1986.0,1797.0,3783.0,1672
32.0,1075.0,1107.0,1987.0,1730.0,3717.0,1673
30.0,733.0,763.0,1985.0,1388.0,3373.0,1674
14.0,1269.0,1283.0,1969.0,1924.0,3893.0,1675
30.0,1101.0,1131.0,1985.0,1756.0,3741.0,1676
40.0,1078.0,1118.0,1995.0,1733.0,3728.0,1677
23.0,963.0,986.0,1978.0,1618.0,3596.0,1678
48.0,975.0,1023.0,2003.0,1630.0,3633.0,1679
38.0,1009.0,1047.0,1993.0,1664.0,3657.0,1680
74.0,838.0,912.0,2029.0,1493.0,3522.0,1681
25.0,959.0,984.0,1980.0,1614.0,3594.0,1682
26.0,1049.0,1075.0,1981.0,1704.0,3685.0,1683
27.0,1080.0,1107.0,1982.0,1735.0,3717.0,1684
33.0,1355.0,1388.0,1988.0,2010.0,3998.0,1685
24.0,890.0,914.0,1979.0,1545.0,3524.0,1686
27.0,956.0,983.0,1982.0,1611.0,3593.0,1687
35.0,796.0,831.0,1990.0,1451.0,3441.0,1688
32.0,1249.0,1281.0,1987.0,1904.0,3891.0,1689
38.0,1022.0,1060.0,1993.0,1677.0,3670.0,1690
12.0,1134.0,1146.0,1967.0,1789.0,3756.0,1691
10.0,1434.0,1444.0,1965.0,2089.0,4054.0,1692
44.0,1168.0,1212.0,1999.0,1823.0,3822.0,1693
39.0,946.0,985.0,1994.0,1601.0,3595.0,1694
25.0,928.0,953.0,1980.0,1583.0,3563.0,1695
35.0,1008.0,1043.0,1990.0,1663.0,3653.0,1696
24.0,1104.0,1128.0,1979.0,1759.0,3738.0,1697
27.0,1116.0,1143.0,1982.0,1771.0,3753.0,1698
24.0,1208.0,1232.0,1979.0,1863.0,3842.0,1699
32.0,939.0,971.0,1987.0,1594.0,3581.0,1700
57.0,844.0,901.0,2012.0,1499.0,3511.0,1701
27.0,1176.0,1203.0,1982.0,1831.0,3813.0,1702
64.0,766.0,830.0,2019.0,1421.0,3440.0,1703
30.0,953.0,983.0,1985.0,1608.0,3593.0,1704
11.0,1040.0,1051.0,1966.0,1695.0,3661.0,1705
29.0,892.0,921.0,1984.0,1547.0,3531.0,1706
44.0,1251.0,1295.0,1999.0,1906.0,3905.0,1707
41.0,1118.0,1159.0,1996.0,1773.0,3769.0,1708
26.0,1115.0,1141.0,1981.0,1770.0,3751.0,1709
16.0,1149.0,1165.0,1971.0,1804.0,3775.0,1710
14.0,1125.0,1139.0,1969.0,1780.0,3749.0,1711
32.0,994.0,1026.0,1987.0,1649.0,3636.0,1712
22.0,1024.0,1046.0,1977.0,1679.0,3656.0,1713
50.0,834.0,884.0,2005.0,1489.0,3494.0,1714
43.0,872.0,915.0,1998.0,1527.0,3525.0,1715
24.0,1261.0,1285.0,1979.0,1916.0,3895.0,1716
3.0,1379.0,1382.0,1958.0,2034.0,3992.0,1717
19.0,965.0,984.0,1974.0,1620.0,3594.0,1718
27.0,664.0,691.0,1982.0,1319.0,3301.0,1719
47.0,1120.0,1167.0,2002.0,1775.0,3777.0,1720
20.0,1206.0,1226.0,1975.0,1861.0,3836.0,1721
21.0,1045.0,1066.0,1976.0,1700.0,3676.0,1722
36.0,1174.0,1210.0,1991.0,1829.0,3820.0,1723
22.0,988.0,1010.0,1977.0,1643.0,3620.0,1724
35.0,1113.0,1148.0,1990.0,1768.0,3758.0,1725
10.0,1215.0,1225.0,1965.0,1870.0,3835.0,1726
53.0,1229.0,1282.0,2008.0,1884.0,3892.0,1727
57.0,1091.0,1148.0,2012.0,1746.0,3758.0,1728
32.0,1141.0,1173.0,1987.0,1796.0,3783.0,1729
15.0,900.0,915.0,1970.0,1555.0,3525.0,1730
36.0,1054.0,1090.0,1991.0,1709.0,3700.0,1731
47.0,1146.0,1193.0,2002.0,1801.0,3803.0,1732
7.0,1147.0,1154.0,1962.0,1802.0,3764.0,1733
26.0,973.0,999.0,1981.0,1628.0,3609.0,1734
25.0,1365.0,1390.0,1980.0,2020.0,4000.0,1735
10.0,1041.0,1051.0,1965.0,1696.0,3661.0,1736
12.0,837.0,849.0,1967.0,1492.0,3459.0,1737
51.0,844.0,895.0,2006.0,1499.0,3505.0,1738
38.0,1140.0,1178.0,1993.0,1795.0,3788.0,1739
48.0,910.0,958.0,2003.0,1565.0,3568.0,1740
17.0,1041.0,1058.0,1972.0,1696.0,3668.0,1741
6.0,1101.0,1107.0,1961.0,1756.0,3717.0,1742
49.0,1114.0,1163.0,2004.0,1769.0,3773.0,1743
15.0,1131.0,1146.0,1970.0,1786.0,3756.0,1744
39.0,968.0,1007.0,1994.0,1623.0,3617.0,1745
26.0,1310.0,1336.0,1981.0,1965.0,3946.0,1746
48.0,977.0,1025.0,2003.0,1632.0,3635.0,1747
60.0,993.0,1053.0,2015.0,1648.0,3663.0,1748
12.0,1058.0,1070.0,1967.0,1713.0,3680.0,1749
21.0,711.0,732.0,1976.0,1366.0,3342.0,1750
39.0,906.0,945.0,1994.0,1561.0,3555.0,1751
25.0,877.0,902.0,1980.0,1532.0,3512.0,1752
41.0,939.0,980.0,1996.0,1594.0,3590.0,1753
36.0,990.0,1026.0,1991.0,1645.0,3636.0,1754
47.0,948.0,995.0,2002.0,1603.0,3605.0,1755
35.0,968.0,1003.0,1990.0,1623.0,3613.0,1756
24.0,1236.0,1260.0,1979.0,1891.0,3870.0,1757
33.0,1052.0,1085.0,1988.0,1707.0,3695.0,1758
16.0,1161.0,1177.0,1971.0,1816.0,3787.0,1759
14.0,1018.0,1032.0,1969.0,1673.0,3642.0,1760
25.0,829.0,854.0,1980.0,1484.0,3464.0,1761
17.0,948.0,965.0,1972.0,1603.0,3575.0,1762
8.0,999.0,1007.0,1963.0,1654.0,3617.0,1763
18.0,857.0,875.0,1973.0,1512.0,3485.0,1764
14.0,1224.0,1238.0,1969.0,1879.0,3848.0,1765
51.0,860.0,911.0,2006.0,1515.0,3521.0,1766
79.0,815.0,894.0,2034.0,1470.0,3504.0,1767
36.0,939.0,975.0,1991.0,1594.0,3585.0,1768
25.0,915.0,940.0,1980.0,1570.0,3550.0,1769
16.0,1213.0,1229.0,1971.0,1868.0,3839.0,1770
3.0,1150.0,1153.0,1958.0,1805.0,3763.0,1771
42.0,1041.0,1083.0,1997.0,1696.0,3693.0,1772
25.0,1079.0,1104.0,1980.0,1734.0,3714.0,1773
46.0,992.0,1038.0,2001.0,1647.0,3648.0,1774
25.0,963.0,988.0,1980.0,1618.0,3598.0,1775
27.0,974.0,1001.0,1982.0,1629.0,3611.0,1776
33.0,1215.0,1248.0,1988.0,1870.0,3858.0,1777
60.0,814.0,874.0,2015.0,1469.0,3484.0,1778
17.0,1025.0,1042.0,1972.0,1680.0,3652.0,1779
48.0,915.0,963.0,2003.0,1570.0,3573.0,1780
82.0,845.0,927.0,2037.0,1500.0,3537.0,1781
36.0,922.0,958.0,1991.0,1577.0,3568.0,1782
23.0,1393.0,1416.0,1978.0,2048.0,4026.0,1783
29.0,1074.0,1103.0,1984.0,1729.0,3713.0,1784
52.0,1334.0,1386.0,2007.0,1989.0,3996.0,1785
27.0,1080.0,1107.0,1982.0,1735.0,3717.0,1786
28.0,1135.0,1163.0,1983.0,1790.0,3773.0,1787
17.0,1023.0,1040.0,1972.0,1678.0,3650.0,1788
49.0,845.0,894.0,2004.0,1500.0,3504.0,1789
23.0,1105.0,1128.0,1978.0,1760.0,3738.0,1790
30.0,1164.0,1194.0,1985.0,1819.0,3804.0,1791
39.0,1406.0,1445.0,1994.0,2061.0,4055.0,1792
41.0,1093.0,1134.0,1996.0,1748.0,3744.0,1793
37.0,932.0,969.0,1992.0,1587.0,3579.0,1794
51.0,890.0,941.0,2006.0,1545.0,3551.0,1795
53.0,932.0,985.0,2008.0,1587.0,3595.0,1796
23.0,1255.0,1278.0,1978.0,1910.0,3888.0,1797
18.0,1154.0,1172.0,1973.0,1809.0,3782.0,1798
12.0,1122.0,1134.0,1967.0,1777.0,3744.0,1799
19.0,1187.0,1206.0,1974.0,1842.0,3816.0,1800
57.0,1096.0,1153.0,2012.0,1751.0,3763.0,1801
76.0,819.0,895.0,2031.0,1474.0,3505.0,1802
16.0,1164.0,1180.0,1971.0,1819.0,3790.0,1803
21.0,861.0,882.0,1976.0,1516.0,3492.0,1804
37.0,904.0,941.0,1992.0,1559.0,3551.0,1805
71.0,816.0,887.0,2026.0,1471.0,3497.0,1806
10.0,989.0,999.0,1965.0,1644.0,3609.0,1807
12.0,933.0,945.0,1967.0,1588.0,3555.0,1808
18.0,1173.0,1191.0,1973.0,1828.0,3801.0,1809
2.0,1138.0,1140.0,1957.0,1793.0,3750.0,1810
3.0,917.0,920.0,1958.0,1572.0,3530.0,1811
20.0,811.0,831.0,1975.0,1466.0,3441.0,1812
6.0,893.0,899.0,1961.0,1548.0,3509.0,1813
13.0,1032.0,1045.0,1968.0,1687.0,3655.0,1814
65.0,882.0,947.0,2020.0,1537.0,3557.0,1815
17.0,1193.0,1210.0,1972.0,1848.0,3820.0,1816
43.0,883.0,926.0,1998.0,1538.0,3536.0,1817
