d_idle,p_idle,idle,total_d,total_p,total,ep
49.0,380.0,429,1230.0,789.0,2019.0,4738
13.0,441.0,454,1194.0,850.0,2044.0,4738
24.0,347.0,371,1205.0,756.0,1961.0,4738
23.0,419.0,442,1204.0,828.0,2032.0,4739
62.0,307.0,369,1243.0,716.0,1959.0,4739
64.0,301.0,365,1245.0,710.0,1955.0,4739
26.0,373.0,399,1207.0,782.0,1989.0,4740
30.0,352.0,382,1211.0,761.0,1972.0,4740
36.0,287.0,323,1217.0,696.0,1913.0,4740
37.0,260.0,297,1218.0,669.0,1887.0,4741
60.0,137.0,197,1241.0,546.0,1787.0,4741
25.0,306.0,331,1206.0,715.0,1921.0,4741
16.0,300.0,316,1197.0,709.0,1906.0,4742
46.0,198.0,244,1227.0,607.0,1834.0,4742
16.0,393.0,409,1197.0,802.0,1999.0,4742
28.0,255.0,283,1209.0,664.0,1873.0,4743
19.0,346.0,365,1200.0,755.0,1955.0,4743
31.0,299.0,330,1212.0,708.0,1920.0,4743
85.0,356.0,441,1266.0,765.0,2031.0,4744
25.0,437.0,462,1206.0,846.0,2052.0,4744
30.0,287.0,317,1211.0,696.0,1907.0,4744
53.0,229.0,282,1234.0,638.0,1872.0,4745
24.0,334.0,358,1205.0,743.0,1948.0,4745
21.0,207.0,228,1202.0,616.0,1818.0,4745
52.0,435.0,487,1233.0,844.0,2077.0,4746
62.0,386.0,448,1243.0,795.0,2038.0,4746
63.0,259.0,322,1244.0,668.0,1912.0,4746
48.0,305.0,353,1229.0,714.0,1943.0,4747
35.0,249.0,284,1216.0,658.0,1874.0,4747
40.0,229.0,269,1221.0,638.0,1859.0,4747
38.0,410.0,448,1219.0,819.0,2038.0,4748
43.0,342.0,385,1224.0,751.0,1975.0,4748
22.0,230.0,252,1203.0,639.0,1842.0,4748
31.0,208.0,239,1212.0,617.0,1829.0,4749
33.0,310.0,343,1214.0,719.0,1933.0,4749
39.0,433.0,472,1220.0,842.0,2062.0,4749
43.0,268.0,311,1224.0,677.0,1901.0,4750
50.0,388.0,438,1231.0,797.0,2028.0,4750
42.0,321.0,363,1223.0,730.0,1953.0,4750
42.0,381.0,423,1223.0,790.0,2013.0,4751
54.0,310.0,364,1235.0,719.0,1954.0,4751
92.0,172.0,264,1273.0,581.0,1854.0,4751
26.0,295.0,321,1207.0,704.0,1911.0,4752
34.0,265.0,299,1215.0,674.0,1889.0,4752
20.0,345.0,365,1201.0,754.0,1955.0,4752
16.0,290.0,306,1197.0,699.0,1896.0,4753
23.0,421.0,444,1204.0,830.0,2034.0,4753
19.0,333.0,352,1200.0,742.0,1942.0,4753
66.0,354.0,420,1247.0,763.0,2010.0,4754
67.0,288.0,355,1248.0,697.0,1945.0,4754
20.0,421.0,441,1201.0,830.0,2031.0,4754
27.0,318.0,345,1208.0,727.0,1935.0,4755
44.0,302.0,346,1225.0,711.0,1936.0,4755
27.0,297.0,324,1208.0,706.0,1914.0,4755
20.0,397.0,417,1201.0,806.0,2007.0,4756
32.0,384.0,416,1213.0,793.0,2006.0,4756
40.0,187.0,227,1221.0,596.0,1817.0,4756
33.0,287.0,320,1214.0,696.0,1910.0,4757
23.0,381.0,404,1204.0,790.0,1994.0,4757
57.0,276.0,333,1238.0,685.0,1923.0,4757
16.0,381.0,397,1197.0,790.0,1987.0,4758
43.0,342.0,385,1224.0,751.0,1975.0,4758
76.0,274.0,350,1257.0,683.0,1940.0,4758
25.0,302.0,327,1206.0,711.0,1917.0,4759
24.0,351.0,375,1205.0,760.0,1965.0,4759
51.0,284.0,335,1232.0,693.0,1925.0,4759
32.0,330.0,362,1213.0,739.0,1952.0,4760
42.0,471.0,513,1223.0,880.0,2103.0,4760
44.0,343.0,387,1225.0,752.0,1977.0,4760
23.0,416.0,439,1204.0,825.0,2029.0,4761
14.0,410.0,424,1195.0,819.0,2014.0,4761
37.0,228.0,265,1218.0,637.0,1855.0,4761
27.0,408.0,435,1208.0,817.0,2025.0,4762
79.0,309.0,388,1260.0,718.0,1978.0,4762
61.0,149.0,210,1242.0,558.0,1800.0,4762
73.0,323.0,396,1254.0,732.0,1986.0,4763
17.0,287.0,304,1198.0,696.0,1894.0,4763
68.0,442.0,510,1249.0,851.0,2100.0,4763
51.0,223.0,274,1232.0,632.0,1864.0,4764
16.0,293.0,309,1197.0,702.0,1899.0,4764
52.0,335.0,387,1233.0,744.0,1977.0,4764
9.0,429.0,438,1190.0,838.0,2028.0,4765
71.0,346.0,417,1252.0,755.0,2007.0,4765
8.0,405.0,413,1189.0,814.0,2003.0,4765
36.0,357.0,393,1217.0,766.0,1983.0,4766
35.0,203.0,238,1216.0,612.0,1828.0,4766
31.0,361.0,392,1212.0,770.0,1982.0,4766
12.0,369.0,381,1193.0,778.0,1971.0,4767
28.0,291.0,319,1209.0,700.0,1909.0,4767
43.0,303.0,346,1224.0,712.0,1936.0,4767
33.0,383.0,416,1214.0,792.0,2006.0,4768
24.0,341.0,365,1205.0,750.0,1955.0,4768
42.0,344.0,386,1223.0,753.0,1976.0,4768
15.0,384.0,399,1196.0,793.0,1989.0,4769
38.0,319.0,357,1219.0,728.0,1947.0,4769
40.0,351.0,391,1221.0,760.0,1981.0,4769
37.0,293.0,330,1218.0,702.0,1920.0,4770
26.0,356.0,382,1207.0,765.0,1972.0,4770
36.0,352.0,388,1217.0,761.0,1978.0,4770
24.0,312.0,336,1205.0,721.0,1926.0,4771
16.0,305.0,321,1197.0,714.0,1911.0,4771
80.0,360.0,440,1261.0,769.0,2030.0,4771
52.0,311.0,363,1233.0,720.0,1953.0,4772
36.0,323.0,359,1217.0,732.0,1949.0,4772
37.0,468.0,505,1218.0,877.0,2095.0,4772
17.0,372.0,389,1198.0,781.0,1979.0,4773
42.0,299.0,341,1223.0,708.0,1931.0,4773
41.0,368.0,409,1222.0,777.0,1999.0,4773
98.0,350.0,448,1279.0,759.0,2038.0,4774
35.0,317.0,352,1216.0,726.0,1942.0,4774
69.0,373.0,442,1250.0,782.0,2032.0,4774
44.0,237.0,281,1225.0,646.0,1871.0,4775
32.0,261.0,293,1213.0,670.0,1883.0,4775
20.0,297.0,317,1201.0,706.0,1907.0,4775
58.0,342.0,400,1239.0,751.0,1990.0,4776
26.0,401.0,427,1207.0,810.0,2017.0,4776
31.0,286.0,317,1212.0,695.0,1907.0,4776
21.0,319.0,340,1202.0,728.0,1930.0,4777
14.0,297.0,311,1195.0,706.0,1901.0,4777
42.0,402.0,444,1223.0,811.0,2034.0,4777
29.0,331.0,360,1210.0,740.0,1950.0,4778
34.0,310.0,344,1215.0,719.0,1934.0,4778
38.0,380.0,418,1219.0,789.0,2008.0,4778
44.0,245.0,289,1225.0,654.0,1879.0,4779
26.0,321.0,347,1207.0,730.0,1937.0,4779
38.0,212.0,250,1219.0,621.0,1840.0,4779
52.0,323.0,375,1233.0,732.0,1965.0,4780
32.0,275.0,307,1213.0,684.0,1897.0,4780
38.0,285.0,323,1219.0,694.0,1913.0,4780
43.0,307.0,350,1224.0,716.0,1940.0,4781
32.0,398.0,430,1213.0,807.0,2020.0,4781
28.0,319.0,347,1209.0,728.0,1937.0,4781
64.0,245.0,309,1245.0,654.0,1899.0,4782
40.0,266.0,306,1221.0,675.0,1896.0,4782
41.0,352.0,393,1222.0,761.0,1983.0,4782
17.0,197.0,214,1198.0,606.0,1804.0,4783
12.0,234.0,246,1193.0,643.0,1836.0,4783
36.0,295.0,331,1217.0,704.0,1921.0,4783
76.0,403.0,479,1257.0,812.0,2069.0,4784
32.0,329.0,361,1213.0,738.0,1951.0,4784
63.0,224.0,287,1244.0,633.0,1877.0,4784
18.0,433.0,451,1199.0,842.0,2041.0,4785
45.0,336.0,381,1226.0,745.0,1971.0,4785
41.0,367.0,408,1222.0,776.0,1998.0,4785
16.0,308.0,324,1197.0,717.0,1914.0,4786
3.0,310.0,313,1184.0,719.0,1903.0,4786
29.0,180.0,209,1210.0,589.0,1799.0,4786
24.0,343.0,367,1205.0,752.0,1957.0,4787
40.0,331.0,371,1221.0,740.0,1961.0,4787
36.0,289.0,325,1217.0,698.0,1915.0,4787
16.0,305.0,321,1197.0,714.0,1911.0,4788
106.0,200.0,306,1287.0,609.0,1896.0,4788
46.0,471.0,517,1227.0,880.0,2107.0,4788
30.0,310.0,340,1211.0,719.0,1930.0,4789
24.0,448.0,472,1205.0,857.0,2062.0,4789
26.0,459.0,485,1207.0,868.0,2075.0,4789
10.0,374.0,384,1191.0,783.0,1974.0,4790
21.0,404.0,425,1202.0,813.0,2015.0,4790
36.0,218.0,254,1217.0,627.0,1844.0,4790
55.0,312.0,367,1236.0,721.0,1957.0,4791
50.0,336.0,386,1231.0,745.0,1976.0,4791
6.0,459.0,465,1187.0,868.0,2055.0,4791
42.0,340.0,382,1223.0,749.0,1972.0,4792
25.0,375.0,400,1206.0,784.0,1990.0,4792
32.0,405.0,437,1213.0,814.0,2027.0,4792
18.0,328.0,346,1199.0,737.0,1936.0,4793
48.0,285.0,333,1229.0,694.0,1923.0,4793
43.0,329.0,372,1224.0,738.0,1962.0,4793
38.0,457.0,495,1219.0,866.0,2085.0,4794
48.0,323.0,371,1229.0,732.0,1961.0,4794
39.0,359.0,398,1220.0,768.0,1988.0,4794
9.0,449.0,458,1190.0,858.0,2048.0,4795
40.0,276.0,316,1221.0,685.0,1906.0,4795
38.0,255.0,293,1219.0,664.0,1883.0,4795
6.0,304.0,310,1187.0,713.0,1900.0,4796
9.0,427.0,436,1190.0,836.0,2026.0,4796
45.0,305.0,350,1226.0,714.0,1940.0,4796
33.0,351.0,384,1214.0,760.0,1974.0,4797
24.0,306.0,330,1205.0,715.0,1920.0,4797
58.0,315.0,373,1239.0,724.0,1963.0,4797
36.0,430.0,466,1217.0,839.0,2056.0,4798
85.0,359.0,444,1266.0,768.0,2034.0,4798
13.0,276.0,289,1194.0,685.0,1879.0,4798
43.0,250.0,293,1224.0,659.0,1883.0,4799
31.0,413.0,444,1212.0,822.0,2034.0,4799
37.0,311.0,348,1218.0,720.0,1938.0,4799
30.0,325.0,355,1211.0,734.0,1945.0,4800
26.0,398.0,424,1207.0,807.0,2014.0,4800
9.0,279.0,288,1190.0,688.0,1878.0,4800
33.0,371.0,404,1214.0,780.0,1994.0,4801
27.0,318.0,345,1208.0,727.0,1935.0,4801
70.0,307.0,377,1251.0,716.0,1967.0,4801
71.0,309.0,380,1252.0,718.0,1970.0,4802
48.0,322.0,370,1229.0,731.0,1960.0,4802
96.0,292.0,388,1277.0,701.0,1978.0,4802
34.0,357.0,391,1215.0,766.0,1981.0,4803
15.0,347.0,362,1196.0,756.0,1952.0,4803
65.0,328.0,393,1246.0,737.0,1983.0,4803
18.0,326.0,344,1199.0,735.0,1934.0,4804
26.0,360.0,386,1207.0,769.0,1976.0,4804
29.0,344.0,373,1210.0,753.0,1963.0,4804
39.0,210.0,249,1220.0,619.0,1839.0,4805
57.0,135.0,192,1238.0,544.0,1782.0,4805
47.0,362.0,409,1228.0,771.0,1999.0,4805
45.0,290.0,335,1226.0,699.0,1925.0,4806
33.0,309.0,342,1214.0,718.0,1932.0,4806
45.0,424.0,469,1226.0,833.0,2059.0,4806
69.0,221.0,290,1250.0,630.0,1880.0,4807
101.0,333.0,434,1282.0,742.0,2024.0,4807
7.0,439.0,446,1188.0,848.0,2036.0,4807
33.0,293.0,326,1214.0,702.0,1916.0,4808
22.0,193.0,215,1203.0,602.0,1805.0,4808
62.0,469.0,531,1243.0,878.0,2121.0,4808
49.0,305.0,354,1230.0,714.0,1944.0,4809
25.0,424.0,449,1206.0,833.0,2039.0,4809
59.0,313.0,372,1240.0,722.0,1962.0,4809
75.0,346.0,421,1256.0,755.0,2011.0,4810
41.0,387.0,428,1222.0,796.0,2018.0,4810
26.0,455.0,481,1207.0,864.0,2071.0,4810
21.0,489.0,510,1202.0,898.0,2100.0,4811
32.0,364.0,396,1213.0,773.0,1986.0,4811
18.0,451.0,469,1199.0,860.0,2059.0,4811
25.0,389.0,414,1206.0,798.0,2004.0,4812
37.0,288.0,325,1218.0,697.0,1915.0,4812
37.0,281.0,318,1218.0,690.0,1908.0,4812
59.0,354.0,413,1240.0,763.0,2003.0,4813
12.0,341.0,353,1193.0,750.0,1943.0,4813
16.0,360.0,376,1197.0,769.0,1966.0,4813
62.0,377.0,439,1243.0,786.0,2029.0,4814
14.0,283.0,297,1195.0,692.0,1887.0,4814
32.0,429.0,461,1213.0,838.0,2051.0,4814
14.0,382.0,396,1195.0,791.0,1986.0,4815
17.0,321.0,338,1198.0,730.0,1928.0,4815
22.0,367.0,389,1203.0,776.0,1979.0,4815
49.0,345.0,394,1230.0,754.0,1984.0,4816
9.0,421.0,430,1190.0,830.0,2020.0,4816
74.0,268.0,342,1255.0,677.0,1932.0,4816
72.0,341.0,413,1253.0,750.0,2003.0,4817
25.0,288.0,313,1206.0,697.0,1903.0,4817
8.0,273.0,281,1189.0,682.0,1871.0,4817
33.0,338.0,371,1214.0,747.0,1961.0,4818
49.0,329.0,378,1230.0,738.0,1968.0,4818
41.0,373.0,414,1222.0,782.0,2004.0,4818
5.0,422.0,427,1186.0,831.0,2017.0,4819
30.0,182.0,212,1211.0,591.0,1802.0,4819
49.0,382.0,431,1230.0,791.0,2021.0,4819
54.0,368.0,422,1235.0,777.0,2012.0,4820
25.0,240.0,265,1206.0,649.0,1855.0,4820
52.0,258.0,310,1233.0,667.0,1900.0,4820
78.0,295.0,373,1259.0,704.0,1963.0,4821
45.0,292.0,337,1226.0,701.0,1927.0,4821
17.0,282.0,299,1198.0,691.0,1889.0,4821
37.0,405.0,442,1218.0,814.0,2032.0,4822
32.0,269.0,301,1213.0,678.0,1891.0,4822
30.0,431.0,461,1211.0,840.0,2051.0,4822
3.0,381.0,384,1184.0,790.0,1974.0,4823
54.0,251.0,305,1235.0,660.0,1895.0,4823
39.0,209.0,248,1220.0,618.0,1838.0,4823
28.0,246.0,274,1209.0,655.0,1864.0,4824
16.0,294.0,310,1197.0,703.0,1900.0,4824
48.0,227.0,275,1229.0,636.0,1865.0,4824
41.0,392.0,433,1222.0,801.0,2023.0,4825
41.0,393.0,434,1222.0,802.0,2024.0,4825
46.0,331.0,377,1227.0,740.0,1967.0,4825
26.0,407.0,433,1207.0,816.0,2023.0,4826
61.0,369.0,430,1242.0,778.0,2020.0,4826
53.0,305.0,358,1234.0,714.0,1948.0,4826
74.0,392.0,466,1255.0,801.0,2056.0,4827
40.0,382.0,422,1221.0,791.0,2012.0,4827
57.0,227.0,284,1238.0,636.0,1874.0,4827
21.0,331.0,352,1202.0,740.0,1942.0,4828
40.0,336.0,376,1221.0,745.0,1966.0,4828
38.0,344.0,382,1219.0,753.0,1972.0,4828
28.0,322.0,350,1209.0,731.0,1940.0,4829
90.0,352.0,442,1271.0,761.0,2032.0,4829
24.0,303.0,327,1205.0,712.0,1917.0,4829
36.0,229.0,265,1217.0,638.0,1855.0,4830
61.0,295.0,356,1242.0,704.0,1946.0,4830
58.0,280.0,338,1239.0,689.0,1928.0,4830
29.0,369.0,398,1210.0,778.0,1988.0,4831
19.0,296.0,315,1200.0,705.0,1905.0,4831
18.0,155.0,173,1199.0,564.0,1763.0,4831
22.0,289.0,311,1203.0,698.0,1901.0,4832
22.0,337.0,359,1203.0,746.0,1949.0,4832
59.0,294.0,353,1240.0,703.0,1943.0,4832
41.0,334.0,375,1222.0,743.0,1965.0,4833
31.0,402.0,433,1212.0,811.0,2023.0,4833
25.0,283.0,308,1206.0,692.0,1898.0,4833
16.0,406.0,422,1197.0,815.0,2012.0,4834
58.0,282.0,340,1239.0,691.0,1930.0,4834
48.0,243.0,291,1229.0,652.0,1881.0,4834
33.0,266.0,299,1214.0,675.0,1889.0,4835
24.0,325.0,349,1205.0,734.0,1939.0,4835
57.0,155.0,212,1238.0,564.0,1802.0,4835
9.0,281.0,290,1190.0,690.0,1880.0,4836
30.0,178.0,208,1211.0,587.0,1798.0,4836
62.0,285.0,347,1243.0,694.0,1937.0,4836
23.0,246.0,269,1204.0,655.0,1859.0,4837
33.0,377.0,410,1214.0,786.0,2000.0,4837
14.0,356.0,370,1195.0,765.0,1960.0,4837
19.0,381.0,400,1200.0,790.0,1990.0,4838
25.0,382.0,407,1206.0,791.0,1997.0,4838
23.0,227.0,250,1204.0,636.0,1840.0,4838
38.0,298.0,336,1219.0,707.0,1926.0,4839
23.0,375.0,398,1204.0,784.0,1988.0,4839
40.0,283.0,323,1221.0,692.0,1913.0,4839
14.0,378.0,392,1195.0,787.0,1982.0,4840
25.0,345.0,370,1206.0,754.0,1960.0,4840
36.0,280.0,316,1217.0,689.0,1906.0,4840
23.0,302.0,325,1204.0,711.0,1915.0,4841
13.0,336.0,349,1194.0,745.0,1939.0,4841
60.0,222.0,282,1241.0,631.0,1872.0,4841
24.0,283.0,307,1205.0,692.0,1897.0,4842
74.0,278.0,352,1255.0,687.0,1942.0,4842
27.0,436.0,463,1208.0,845.0,2053.0,4842
30.0,350.0,380,1211.0,759.0,1970.0,4843
52.0,359.0,411,1233.0,768.0,2001.0,4843
26.0,309.0,335,1207.0,718.0,1925.0,4843
19.0,447.0,466,1200.0,856.0,2056.0,4844
12.0,339.0,351,1193.0,748.0,1941.0,4844
22.0,290.0,312,1203.0,699.0,1902.0,4844
26.0,217.0,243,1207.0,626.0,1833.0,4845
22.0,351.0,373,1203.0,760.0,1963.0,4845
11.0,413.0,424,1192.0,822.0,2014.0,4845
40.0,380.0,420,1221.0,789.0,2010.0,4846
89.0,290.0,379,1270.0,699.0,1969.0,4846
49.0,224.0,273,1230.0,633.0,1863.0,4846
24.0,354.0,378,1205.0,763.0,1968.0,4847
31.0,232.0,263,1212.0,641.0,1853.0,4847
78.0,295.0,373,1259.0,704.0,1963.0,4847
7.0,378.0,385,1188.0,787.0,1975.0,4848
57.0,336.0,393,1238.0,745.0,1983.0,4848
88.0,148.0,236,1269.0,557.0,1826.0,4848
41.0,294.0,335,1222.0,703.0,1925.0,4849
21.0,410.0,431,1202.0,819.0,2021.0,4849
27.0,249.0,276,1208.0,658.0,1866.0,4849
31.0,299.0,330,1212.0,708.0,1920.0,4850
53.0,252.0,305,1234.0,661.0,1895.0,4850
30.0,446.0,476,1211.0,855.0,2066.0,4850
32.0,343.0,375,1213.0,752.0,1965.0,4851
31.0,406.0,437,1212.0,815.0,2027.0,4851
19.0,351.0,370,1200.0,760.0,1960.0,4851
55.0,374.0,429,1236.0,783.0,2019.0,4852
40.0,373.0,413,1221.0,782.0,2003.0,4852
40.0,272.0,312,1221.0,681.0,1902.0,4852
28.0,249.0,277,1209.0,658.0,1867.0,4853
24.0,330.0,354,1205.0,739.0,1944.0,4853
10.0,367.0,377,1191.0,776.0,1967.0,4853
61.0,367.0,428,1242.0,776.0,2018.0,4854
31.0,418.0,449,1212.0,827.0,2039.0,4854
29.0,275.0,304,1210.0,684.0,1894.0,4854
6.0,289.0,295,1187.0,698.0,1885.0,4855
29.0,288.0,317,1210.0,697.0,1907.0,4855
30.0,340.0,370,1211.0,749.0,1960.0,4855
50.0,343.0,393,1231.0,752.0,1983.0,4856
72.0,168.0,240,1253.0,577.0,1830.0,4856
46.0,391.0,437,1227.0,800.0,2027.0,4856
19.0,207.0,226,1200.0,616.0,1816.0,4857
52.0,237.0,289,1233.0,646.0,1879.0,4857
12.0,285.0,297,1193.0,694.0,1887.0,4857
24.0,320.0,344,1205.0,729.0,1934.0,4858
45.0,241.0,286,1226.0,650.0,1876.0,4858
40.0,361.0,401,1221.0,770.0,1991.0,4858
38.0,281.0,319,1219.0,690.0,1909.0,4859
36.0,345.0,381,1217.0,754.0,1971.0,4859
37.0,341.0,378,1218.0,750.0,1968.0,4859
20.0,304.0,324,1201.0,713.0,1914.0,4860
3.0,427.0,430,1184.0,836.0,2020.0,4860
65.0,264.0,329,1246.0,673.0,1919.0,4860
14.0,324.0,338,1195.0,733.0,1928.0,4861
40.0,216.0,256,1221.0,625.0,1846.0,4861
38.0,300.0,338,1219.0,709.0,1928.0,4861
28.0,254.0,282,1209.0,663.0,1872.0,4862
69.0,205.0,274,1250.0,614.0,1864.0,4862
48.0,229.0,277,1229.0,638.0,1867.0,4862
34.0,305.0,339,1215.0,714.0,1929.0,4863
62.0,301.0,363,1243.0,710.0,1953.0,4863
39.0,415.0,454,1220.0,824.0,2044.0,4863
67.0,236.0,303,1248.0,645.0,1893.0,4864
41.0,428.0,469,1222.0,837.0,2059.0,4864
36.0,373.0,409,1217.0,782.0,1999.0,4864
55.0,339.0,394,1236.0,748.0,1984.0,4865
28.0,288.0,316,1209.0,697.0,1906.0,4865
28.0,348.0,376,1209.0,757.0,1966.0,4865
30.0,287.0,317,1211.0,696.0,1907.0,4866
32.0,291.0,323,1213.0,700.0,1913.0,4866
53.0,273.0,326,1234.0,682.0,1916.0,4866
48.0,183.0,231,1229.0,592.0,1821.0,4867
40.0,325.0,365,1221.0,734.0,1955.0,4867
35.0,337.0,372,1216.0,746.0,1962.0,4867
33.0,320.0,353,1214.0,729.0,1943.0,4868
13.0,321.0,334,1194.0,730.0,1924.0,4868
34.0,239.0,273,1215.0,648.0,1863.0,4868
24.0,322.0,346,1205.0,731.0,1936.0,4869
20.0,327.0,347,1201.0,736.0,1937.0,4869
44.0,162.0,206,1225.0,571.0,1796.0,4869
38.0,259.0,297,1219.0,668.0,1887.0,4870
17.0,353.0,370,1198.0,762.0,1960.0,4870
64.0,333.0,397,1245.0,742.0,1987.0,4870
45.0,318.0,363,1226.0,727.0,1953.0,4871
61.0,376.0,437,1242.0,785.0,2027.0,4871
33.0,360.0,393,1214.0,769.0,1983.0,4871
31.0,273.0,304,1212.0,682.0,1894.0,4872
5.0,247.0,252,1186.0,656.0,1842.0,4872
21.0,230.0,251,1202.0,639.0,1841.0,4872
44.0,280.0,324,1225.0,689.0,1914.0,4873
55.0,320.0,375,1236.0,729.0,1965.0,4873
57.0,305.0,362,1238.0,714.0,1952.0,4873
33.0,246.0,279,1214.0,655.0,1869.0,4874
27.0,401.0,428,1208.0,810.0,2018.0,4874
58.0,300.0,358,1239.0,709.0,1948.0,4874
25.0,415.0,440,1206.0,824.0,2030.0,4875
18.0,284.0,302,1199.0,693.0,1892.0,4875
48.0,404.0,452,1229.0,813.0,2042.0,4875
56.0,388.0,444,1237.0,797.0,2034.0,4876
43.0,332.0,375,1224.0,741.0,1965.0,4876
30.0,316.0,346,1211.0,725.0,1936.0,4876
40.0,311.0,351,1221.0,720.0,1941.0,4877
42.0,321.0,363,1223.0,730.0,1953.0,4877
53.0,157.0,210,1234.0,566.0,1800.0,4877
50.0,288.0,338,1231.0,697.0,1928.0,4878
30.0,305.0,335,1211.0,714.0,1925.0,4878
23.0,313.0,336,1204.0,722.0,1926.0,4878
33.0,269.0,302,1214.0,678.0,1892.0,4879
42.0,243.0,285,1223.0,652.0,1875.0,4879
38.0,414.0,452,1219.0,823.0,2042.0,4879
14.0,304.0,318,1195.0,713.0,1908.0,4880
14.0,409.0,423,1195.0,818.0,2013.0,4880
61.0,253.0,314,1242.0,662.0,1904.0,4880
19.0,302.0,321,1200.0,711.0,1911.0,4881
56.0,333.0,389,1237.0,742.0,1979.0,4881
48.0,290.0,338,1229.0,699.0,1928.0,4881
38.0,295.0,333,1219.0,704.0,1923.0,4882
37.0,296.0,333,1218.0,705.0,1923.0,4882
25.0,462.0,487,1206.0,871.0,2077.0,4882
48.0,439.0,487,1229.0,848.0,2077.0,4883
57.0,262.0,319,1238.0,671.0,1909.0,4883
33.0,347.0,380,1214.0,756.0,1970.0,4883
59.0,297.0,356,1240.0,706.0,1946.0,4884
72.0,331.0,403,1253.0,740.0,1993.0,4884
29.0,244.0,273,1210.0,653.0,1863.0,4884
31.0,350.0,381,1212.0,759.0,1971.0,4885
115.0,343.0,458,1296.0,752.0,2048.0,4885
38.0,246.0,284,1219.0,655.0,1874.0,4885
14.0,243.0,257,1195.0,652.0,1847.0,4886
17.0,240.0,257,1198.0,649.0,1847.0,4886
13.0,289.0,302,1194.0,698.0,1892.0,4886
29.0,409.0,438,1210.0,818.0,2028.0,4887
16.0,349.0,365,1197.0,758.0,1955.0,4887
25.0,294.0,319,1206.0,703.0,1909.0,4887
24.0,287.0,311,1205.0,696.0,1901.0,4888
13.0,357.0,370,1194.0,766.0,1960.0,4888
45.0,233.0,278,1226.0,642.0,1868.0,4888
43.0,320.0,363,1224.0,729.0,1953.0,4889
14.0,252.0,266,1195.0,661.0,1856.0,4889
19.0,329.0,348,1200.0,738.0,1938.0,4889
14.0,322.0,336,1195.0,731.0,1926.0,4890
30.0,224.0,254,1211.0,633.0,1844.0,4890
50.0,323.0,373,1231.0,732.0,1963.0,4890
51.0,259.0,310,1232.0,668.0,1900.0,4891
66.0,357.0,423,1247.0,766.0,2013.0,4891
18.0,378.0,396,1199.0,787.0,1986.0,4891
41.0,382.0,423,1222.0,791.0,2013.0,4892
63.0,306.0,369,1244.0,715.0,1959.0,4892
14.0,437.0,451,1195.0,846.0,2041.0,4892
51.0,249.0,300,1232.0,658.0,1890.0,4893
30.0,326.0,356,1211.0,735.0,1946.0,4893
15.0,284.0,299,1196.0,693.0,1889.0,4893
25.0,295.0,320,1206.0,704.0,1910.0,4894
26.0,310.0,336,1207.0,719.0,1926.0,4894
42.0,333.0,375,1223.0,742.0,1965.0,4894
37.0,386.0,423,1218.0,795.0,2013.0,4895
66.0,232.0,298,1247.0,641.0,1888.0,4895
19.0,390.0,409,1200.0,799.0,1999.0,4895
52.0,377.0,429,1233.0,786.0,2019.0,4896
34.0,243.0,277,1215.0,652.0,1867.0,4896
34.0,406.0,440,1215.0,815.0,2030.0,4896
31.0,195.0,226,1212.0,604.0,1816.0,4897
21.0,293.0,314,1202.0,702.0,1904.0,4897
29.0,260.0,289,1210.0,669.0,1879.0,4897
28.0,264.0,292,1209.0,673.0,1882.0,4898
35.0,362.0,397,1216.0,771.0,1987.0,4898
50.0,315.0,365,1231.0,724.0,1955.0,4898
35.0,358.0,393,1216.0,767.0,1983.0,4899
15.0,266.0,281,1196.0,675.0,1871.0,4899
41.0,430.0,471,1222.0,839.0,2061.0,4899
58.0,268.0,326,1239.0,677.0,1916.0,4900
43.0,262.0,305,1224.0,671.0,1895.0,4900
25.0,313.0,338,1206.0,722.0,1928.0,4900
49.0,152.0,201,1230.0,561.0,1791.0,4901
66.0,397.0,463,1247.0,806.0,2053.0,4901
58.0,247.0,305,1239.0,656.0,1895.0,4901
62.0,390.0,452,1243.0,799.0,2042.0,4902
29.0,320.0,349,1210.0,729.0,1939.0,4902
31.0,230.0,261,1212.0,639.0,1851.0,4902
6.0,398.0,404,1187.0,807.0,1994.0,4903
31.0,396.0,427,1212.0,805.0,2017.0,4903
35.0,242.0,277,1216.0,651.0,1867.0,4903
33.0,335.0,368,1214.0,744.0,1958.0,4904
38.0,443.0,481,1219.0,852.0,2071.0,4904
35.0,458.0,493,1216.0,867.0,2083.0,4904
12.0,446.0,458,1193.0,855.0,2048.0,4905
39.0,372.0,411,1220.0,781.0,2001.0,4905
51.0,344.0,395,1232.0,753.0,1985.0,4905
35.0,410.0,445,1216.0,819.0,2035.0,4906
29.0,416.0,445,1210.0,825.0,2035.0,4906
48.0,347.0,395,1229.0,756.0,1985.0,4906
60.0,391.0,451,1241.0,800.0,2041.0,4907
90.0,238.0,328,1271.0,647.0,1918.0,4907
68.0,312.0,380,1249.0,721.0,1970.0,4907
16.0,420.0,436,1197.0,829.0,2026.0,4908
28.0,299.0,327,1209.0,708.0,1917.0,4908
32.0,198.0,230,1213.0,607.0,1820.0,4908
74.0,232.0,306,1255.0,641.0,1896.0,4909
57.0,414.0,471,1238.0,823.0,2061.0,4909
50.0,389.0,439,1231.0,798.0,2029.0,4909
17.0,373.0,390,1198.0,782.0,1980.0,4910
