PPO2,PPO2,DQN,DQN,Actor-Critic,Actor-Critic,ep
357.965035,6.79134918,357.9100719,177.9540036,357.9233449,19.12739559,8731
357.965035,7.459125488,357.9604317,177.9994722,357.8780488,23.97124399,8732
357.979021,7.890498042,357.8884892,177.9264582,357.9477352,22.07697381,8733
357.9685315,8.454591692,357.9136691,177.9556549,357.912892,26.0264771,8734
357.965035,7.821783262,357.9208633,177.965294,357.9268293,23.42606776,8735
357.9685315,6.809034308,357.9100719,177.9504337,357.8989547,26.48687259,8736
357.965035,9.405161936,357.942446,177.9871289,357.8466899,20.65649757,8737
357.965035,10.35705337,357.9748201,178.0130511,357.8397213,21.24920792,8738
357.958042,7.875786239,357.8669065,177.9122884,357.9268293,20.25641612,8739
357.9615385,7.420147533,357.9532374,177.9957304,357.8432056,20.6133702,8740
357.9685315,7.42902567,357.8848921,177.9325049,357.9198606,18.98382558,8741
357.979021,6.82896601,357.8956835,177.9404997,357.912892,24.88773883,8742
357.958042,7.898715958,357.8920863,177.9403719,357.9825784,23.66811464,8743
357.958042,7.535886348,357.8848921,177.923242,357.8675958,29.58206384,8744
357.986014,6.232224261,357.9496403,177.9943181,357.8013937,22.51791992,8745
357.9545455,9.687187155,357.9676259,178.0082138,357.9303136,22.8093753,8746
357.965035,9.379548593,357.9208633,177.981786,357.9825784,20.06996694,8747
357.958042,8.10107977,357.8633094,177.9379888,357.8571429,24.07672542,8748
357.965035,8.637647295,357.971223,178.0027997,357.9303136,23.96164811,8749
357.965035,7.12516015,357.8992806,177.9454325,357.902439,36.62921142,8750
357.951049,7.609345355,357.8561151,177.9030966,357.8885017,25.04443785,8751
357.965035,5.355963459,357.9064748,177.9622763,357.9059233,25.21437037,8752
357.965035,6.933898339,357.9280576,177.9782462,357.8989547,22.30037973,8753
357.958042,10.00555681,357.9028777,177.9421622,357.9721254,22.59788225,8754
357.965035,7.725458865,357.9748201,178.0258219,357.8466899,18.38422393,8755
357.958042,8.32558671,357.8345324,177.8887841,357.9581882,25.85657083,8756
357.9475524,7.254741605,357.8956835,177.9447222,357.8815331,23.55485565,8757
357.965035,7.810688903,357.942446,177.9993531,357.8710801,21.15571767,8758
357.9615385,6.814273156,357.9064748,177.9776147,357.9094077,23.90386395,8759
357.9685315,6.024804807,357.9388489,177.9926509,357.9547038,25.11768416,8760
357.965035,7.529350267,357.8561151,177.9010336,357.9512195,25.04720887,8761
357.9545455,9.606164792,357.9604317,178.0120877,357.8675958,25.67802731,8762
357.9545455,8.470900498,357.8741007,177.9219125,357.912892,22.22325877,8763
357.965035,6.602086131,357.9892086,178.0383852,357.9512195,20.54897005,8764
357.9755245,8.643888251,357.9388489,177.9804683,357.8641115,21.79108393,8765
357.9475524,11.49902202,357.9316547,177.9790054,357.8536585,22.3519775,8766
357.9545455,7.335405566,357.9172662,177.9642743,357.825784,28.16828132,8767
357.9475524,7.168333356,357.881295,177.9235883,357.8118467,25.39446676,8768
357.9545455,7.494309788,357.852518,177.9111713,357.9163763,24.21193364,8769
357.9685315,7.709059253,357.9388489,177.9816695,357.804878,23.65664658,8770
357.965035,7.373281648,357.9316547,177.9793479,357.9303136,28.97838034,8771
357.965035,8.276942354,357.8956835,177.9419802,357.8327526,30.38981389,8772
357.958042,8.873541405,357.9532374,178.0120035,357.8641115,22.22239961,8773
357.9755245,7.442734335,357.971223,178.0074172,357.7142857,23.24676193,8774
357.9755245,7.661496975,357.9604317,178.0021023,357.9094077,22.09677176,8775
357.958042,10.17480019,357.9460432,177.9888053,357.9163763,34.11631791,8776
357.972028,8.248410713,357.8992806,177.9438362,357.9094077,27.33537205,8777
357.9615385,9.843511889,357.8848921,177.9371456,357.8606272,25.20042944,8778
357.9615385,8.144635833,357.9100719,177.9745159,357.7944251,21.9588494,8779
357.9755245,8.34442905,357.9460432,177.9848749,357.8327526,23.06308306,8780
357.9615385,7.06925987,357.9568345,178.0030907,357.9163763,25.48073608,8781
357.965035,7.386403502,357.8848921,177.9182738,357.9268293,28.4612311,8782
357.9615385,10.2297215,357.8129496,177.8563806,357.9581882,24.51041323,8783
357.9685315,8.224597979,357.9748201,178.0151466,357.9233449,22.84741045,8784
357.979021,8.103147877,357.971223,178.0159718,357.7630662,23.24279298,8785
357.965035,7.651441052,357.9604317,178.0062684,357.9616725,23.15349056,8786
357.9615385,7.914546493,357.8345324,177.8746553,357.8675958,28.26152839,8787
357.9685315,6.500821735,357.942446,177.9882674,357.8989547,27.23550071,8788
357.9615385,8.635958923,357.9676259,178.0115454,357.8710801,20.95914472,8789
357.9615385,9.059530918,357.7769784,177.8281969,357.9094077,24.55252622,8790
357.979021,6.451163291,357.9748201,178.018553,357.9268293,23.91958739,8791
357.958042,9.037982235,357.9388489,177.9840652,357.8780488,25.32247411,8792
357.979021,8.266403806,357.8848921,177.9344918,357.9094077,20.25710621,8793
357.9685315,6.766685074,357.9244604,177.9676327,357.8989547,33.07784188,8794
357.979021,8.437215708,357.9532374,177.9990334,357.8675958,23.22002358,8795
357.965035,6.224391278,357.9640288,178.0106505,357.9547038,20.38337372,8796
357.958042,10.584117,357.8633094,177.9075818,357.9233449,26.85097747,8797
357.972028,6.815529448,357.9136691,177.9497262,357.9372822,24.83012838,8798
357.9615385,7.897018961,357.9352518,177.972476,357.902439,22.55196028,8799
358,10.03350945,357.953405,178.0085868,357.8185053,22.18017361,8800
357.9964413,10.21861721,357.8172043,177.8607878,357.8683274,31.414728,8801
358,8.967857373,357.921147,177.9673286,357.9181495,21.21214947,8802
357.9893238,15.3131951,357.8924731,177.9585681,357.8967972,24.84480723,8803
357.9857651,9.694687521,357.9139785,177.9621493,357.8327402,34.64818409,8804
358,10.39355966,357.8566308,177.9069271,357.9252669,24.26532712,8805
357.9822064,15.01807708,357.9139785,177.9578478,357.8042705,22.09711294,8806
358,8.988435411,357.9784946,178.0287999,357.886121,24.72841077,8807
357.9857651,13.09400966,357.8960573,177.9395428,357.9145907,22.61074276,8808
358,10.58211668,357.9605735,178.0058502,357.8790036,18.6102127,8809
357.9786477,11.44227066,357.9175627,177.9688937,357.8647687,25.42744913,8810
358,13.20289271,357.8637993,177.9173349,357.9039146,26.29060187,8811
357.9893238,12.2063431,357.8781362,177.9342987,357.8007117,20.56626907,8812
358,9.69469259,357.8996416,177.9429187,357.8825623,22.73547795,8813
357.9822064,12.32438449,357.9103943,177.969928,357.8576512,25.51804336,8814
358,10.54197196,357.8028674,177.8560152,357.7829181,20.86810072,8815
358,11.54733097,357.9498208,177.9978391,357.9644128,23.26742247,8816
358,10.55350458,357.9498208,177.991946,357.772242,23.43552443,8817
358,10.97334188,357.8960573,177.9438906,357.9359431,24.27095005,8818
358,9.466460693,357.8960573,177.9510724,357.9288256,27.72418687,8819
357.9857651,11.29328776,357.90681,177.9569551,357.8647687,29.79098221,8820
358,10.40988759,357.8853047,177.9345205,357.8718861,22.56603333,8821
358,13.9902983,357.9390681,178.0027774,357.9537367,21.94193711,8822
358,8.168523924,357.8996416,177.978884,357.8540925,27.9998937,8823
357.9964413,10.65995826,357.9390681,177.98236,357.9501779,24.97944207,8824
358,10.99835532,357.921147,177.9733476,357.8291815,19.54875879,8825
357.9928826,10.96870475,357.9283154,177.9664816,357.8469751,24.23289663,8826
358,9.85075097,357.9390681,177.9777401,357.911032,23.93412332,8827
357.9822064,17.78883735,357.9498208,177.9980754,357.8683274,23.80683774,8828
358,11.37129292,357.9032258,177.9484675,357.9537367,18.49447438,8829
358,10.65606694,357.9354839,177.9827363,357.8932384,21.9119774,8830
358,11.03239406,357.9103943,177.9556452,357.8398577,20.81867202,8831
357.9822064,13.82167599,357.8458781,177.8916105,357.886121,34.20074579,8832
358,10.56520497,357.9605735,178.0121368,357.86121,25.20619086,8833
358,10.65400384,357.9318996,177.9797137,357.8434164,23.99787053,8834
358,12.15243328,357.9354839,177.9855199,357.9501779,28.48819625,8835
358,12.97634208,357.8960573,177.9491827,357.9252669,21.04032983,8836
358,12.95386825,357.8924731,177.9401901,357.975089,22.67913162,8837
357.9822064,12.89457168,357.8602151,177.903813,357.8967972,29.20548095,8838
357.9893238,10.69951913,357.9354839,177.975955,357.9323843,21.63839553,8839
357.9857651,8.407119106,357.8566308,177.9106269,357.8825623,21.58875294,8840
358,11.39676083,357.9318996,177.979755,357.9644128,25.4340831,8841
358,13.19126001,357.8566308,177.8996558,357.8825623,24.7838545,8842
357.9822064,10.42493012,357.9283154,177.972988,357.8540925,18.71187244,8843
358,10.7238736,357.9498208,178.0036944,357.9003559,28.05594645,8844
358,11.91826407,357.9426523,177.9965577,357.9074733,21.87873938,8845
358,8.756610637,357.9139785,177.9543086,357.7793594,23.74500257,8846
358,8.354571486,357.90681,177.9579662,357.8434164,22.86502634,8847
357.9857651,8.836227328,357.9749104,178.0204767,357.8576512,20.96439367,8848
358,9.467784071,357.9605735,178.0078328,357.9181495,23.61248901,8849
357.9822064,13.8170951,357.8924731,177.94183,357.8576512,25.67683967,8850
358,11.99559116,357.9103943,177.9571393,357.86121,33.0249562,8851
357.9857651,8.244137991,357.8888889,177.931309,357.9430605,24.71675606,8852
358,9.951376996,357.9032258,177.9451021,357.9003559,23.97503528,8853
357.9822064,10.17937556,357.9892473,178.037126,357.9252669,23.0782092,8854
358,10.86140194,357.9713262,178.0175991,357.8007117,21.24340134,8855
357.9822064,18.8324654,357.9605735,178.0074549,357.9145907,22.29624029,8856
358,9.741219545,357.9103943,177.9570926,357.86121,25.21116314,8857
357.9786477,12.09542773,357.9605735,178.0107276,357.9074733,24.47298228,8858
358,8.652543018,357.953405,178.0024744,357.9039146,19.29687586,8859
357.9928826,9.836137785,357.9139785,177.9558252,357.9288256,21.84458993,8860
358,11.45559826,357.8960573,177.9499879,357.8825623,24.77173759,8861
358,10.62786641,357.8888889,177.9493098,357.8790036,31.1822148,8862
357.9928826,8.780067102,357.8637993,177.9118676,357.797153,20.13200391,8863
357.9857651,11.29993444,357.9498208,177.9927011,357.797153,21.97615049,8864
358,8.952732596,357.953405,178.0064518,357.8434164,23.37068906,8865
357.9893238,8.348912871,357.9498208,177.9966624,357.8790036,24.47684688,8866
358,10.11939215,357.9462366,177.9968322,357.8932384,26.05680414,8867
357.9964413,13.6349017,357.9677419,178.0038188,357.9217082,29.36057745,8868
358,9.170676512,357.9462366,177.9928467,357.9288256,28.85056581,8869
357.9893238,10.66228111,357.9175627,177.9645246,357.8327402,25.03036579,8870
358,7.731381638,357.9354839,177.9755008,357.8967972,27.34217271,8871
358,9.441441469,357.9749104,178.0173258,357.9822064,28.93421916,8872
357.9786477,11.24980603,357.9103943,177.9560238,357.886121,20.9066764,8873
357.9644128,13.48948394,357.9103943,177.9470636,357.9608541,23.68254301,8874
358,7.663618283,357.90681,177.9558313,357.8932384,24.5261911,8875
357.9928826,10.33327095,357.9103943,177.9463892,357.7864769,25.94237484,8876
357.9822064,8.30483759,357.9390681,177.9852473,357.8967972,24.30867418,8877
358,10.23759293,357.921147,177.9580739,357.8434164,18.93144981,8878
358,8.674006701,357.8996416,177.9528014,357.9822064,22.24369989,8879
358,8.592237076,357.9569892,177.9997927,357.9217082,25.21611251,8880
358,9.302538868,357.9103943,177.9478904,357.9181495,28.23337919,8881
358,7.554089854,357.8960573,177.9519548,357.7829181,25.10682222,8882
358,8.406809476,357.9139785,177.9611433,357.8932384,27.79176135,8883
357.9964413,18.22781297,357.9390681,177.9867144,357.9537367,25.69398859,8884
358,7.250278335,357.9390681,177.9840609,357.8967972,22.05861039,8885
357.9608541,13.31019581,357.90681,177.9522364,357.886121,25.0701708,8886
358,7.021720028,357.9318996,177.9738307,357.9181495,23.49258973,8887
358,9.555808604,357.9498208,177.9895814,357.6939502,28.70680533,8888
358,6.924290689,357.9247312,177.9627731,357.9074733,20.26913621,8889
357.9857651,9.124406763,357.9784946,178.0158354,357.8185053,24.53328603,8890
358,7.830305801,357.9283154,177.9707696,357.8220641,21.11846413,8891
358,8.752639482,357.9892473,178.0297517,357.9181495,22.14528905,8892
358,8.568692477,357.9103943,177.9559667,357.9039146,21.69773708,8893
357.9928826,9.067501234,357.9462366,177.9887614,357.8932384,25.54970805,8894
357.9822064,14.14205511,357.9103943,177.9478553,357.86121,22.62537061,8895
357.9822064,9.359089937,357.8924731,177.9436698,357.9217082,22.87370552,8896
357.9893238,8.326602674,357.9749104,178.01431,357.9395018,22.16846187,8897
357.9857651,11.87429601,357.9032258,177.9637079,357.9039146,24.35078913,8898
358,10.94374058,357.8853047,177.9310889,357.9039146,24.0675857,8899
357.982699,8.174540427,357.9430605,178.0013678,357.9649123,19.88611336,8900
357.9930796,7.485541539,357.9537367,177.9960976,357.9438596,24.45133667,8901
357.982699,7.766939153,357.8042705,177.8591153,357.9017544,23.59074995,8902
357.982699,6.458908317,357.8754448,177.9235277,357.9122807,25.22344848,8903
357.9930796,8.554270021,357.8683274,177.9463362,357.8736842,22.85789752,8904
357.9930796,9.562437419,357.9359431,177.9934625,357.8807018,23.77621298,8905
357.9930796,7.488870191,357.9323843,177.9938599,357.922807,21.11673677,8906
357.982699,7.596334573,357.911032,177.9640711,357.8526316,22.50760301,8907
357.982699,7.143110902,357.9217082,177.9746711,357.9052632,23.02114619,8908
357.9723183,9.095816043,357.9323843,177.9882834,357.9298246,24.36245344,8909
357.982699,6.743545499,357.9074733,177.9577481,357.8807018,23.3562677,8910
357.982699,7.804857535,357.86121,177.9257613,357.9298246,25.2124177,8911
357.982699,5.931507819,357.9359431,177.9838398,357.9052632,22.5634668,8912
357.982699,6.845727199,357.8647687,177.9192654,357.9719298,21.8963044,8913
357.982699,9.055038991,357.8256228,177.877912,357.9508772,49.46572253,8914
357.9930796,7.615386093,357.9217082,177.9815914,357.9298246,21.71492758,8915
357.982699,9.13812722,357.9074733,177.9656116,357.8666667,21.26218258,8916
357.9792388,7.014306507,357.8967972,177.9464614,357.8807018,23.56128864,8917
357.9930796,8.350300001,357.9395018,177.9994626,357.9403509,27.46520348,8918
357.9965398,9.96664742,357.8896797,177.9413773,357.877193,27.19255512,8919
357.9930796,8.328951085,357.9217082,177.977467,357.9263158,26.02983338,8920
357.9930796,8.229454848,357.8825623,177.9336995,357.9122807,19.85325598,8921
357.9930796,8.520177369,357.8576512,177.9162417,357.8526316,23.00115567,8922
357.982699,7.028686576,357.9217082,177.9809872,357.8877193,21.42712094,8923
357.9930796,6.444726017,357.9501779,177.9929261,357.8526316,23.25719989,8924
357.9930796,7.671987091,357.8967972,177.9525679,357.8982456,25.06306963,8925
357.9930796,7.373052051,357.9359431,177.986948,357.9578947,23.39461857,8926
357.982699,8.75837013,357.9288256,177.9931264,357.877193,26.59872371,8927
357.982699,6.910625459,357.9466192,178.0088368,357.8385965,22.48923239,8928
357.9930796,7.388883825,357.9217082,177.9669037,357.9087719,26.45170384,8929
357.9930796,7.713202767,357.9822064,178.0295724,357.9333333,25.35371466,8930
357.982699,7.51360276,357.9181495,177.9648751,357.9894737,34.95295456,8931
357.982699,9.294542748,357.9252669,177.9753711,357.845614,26.73948902,8932
357.982699,7.106192929,357.9644128,178.0248376,357.9473684,23.81958536,8933
357.9930796,10.57390766,357.911032,177.9640316,357.7578947,25.7902709,8934
357.982699,6.884378701,357.9608541,178.0008026,357.9192982,19.56342284,8935
357.9792388,9.046938592,357.8718861,177.9290684,357.9438596,25.43706462,8936
357.982699,6.660199722,357.9181495,177.9632391,357.8526316,21.55074866,8937
357.9688581,7.57044309,357.8718861,177.9300966,357.8631579,24.01650185,8938
357.9896194,7.279464727,357.9323843,177.9803082,357.9298246,27.66000127,8939
357.982699,7.213679934,357.8967972,177.9479004,357.8561404,28.8963984,8940
357.982699,7.949649197,357.86121,177.9251363,357.9052632,22.98912075,8941
357.982699,7.578666108,357.8505338,177.9016547,357.877193,21.43823904,8942
357.9930796,7.684848473,357.9572954,178.0136261,357.8596491,34.63892795,8943
357.9930796,8.49882569,357.9288256,177.9884747,357.8947368,17.80022901,8944
357.982699,8.647276228,357.8469751,177.9032898,357.9649123,21.69552302,8945
357.9930796,8.608022227,357.9644128,178.0232252,357.9122807,25.99963288,8946
357.9688581,7.443315382,357.9715302,178.0165834,357.7894737,27.54812469,8947
357.982699,5.849261961,357.9359431,177.9880966,357.8245614,28.65557421,8948
357.9930796,6.247330631,357.9252669,177.9813414,357.9263158,22.80027929,8949
357.9930796,7.403292348,357.8540925,177.9072376,357.7719298,25.32669019,8950
357.982699,8.634369529,357.9928826,178.0448377,357.922807,28.88194863,8951
357.982699,6.748553044,357.9537367,178.0104106,357.8596491,31.70638959,8952
357.9619377,8.69819399,357.9537367,178.0060209,357.9157895,23.95470132,8953
357.982699,8.55600686,357.8790036,177.9547088,357.8385965,28.76624468,8954
357.982699,7.275193023,357.9039146,177.9543312,357.9929825,22.40053683,8955
357.982699,9.121855915,357.8683274,177.9230175,357.9157895,23.73014271,8956
357.9480969,6.092886899,357.9074733,177.9670921,357.8631579,32.22571014,8957
357.9515571,9.316257335,357.9323843,177.9806564,357.9052632,29.83722812,8958
357.9792388,6.640686139,357.8149466,177.9119019,357.8631579,23.17854255,8959
357.982699,7.844574375,357.9537367,177.9993823,357.8210526,29.38092419,8960
357.982699,9.414031765,357.9003559,177.9462059,357.9157895,27.50182037,8961
357.9930796,8.574290718,357.8718861,177.9318551,357.9017544,21.51741838,8962
357.9930796,8.879066773,357.9395018,177.997071,357.9438596,19.06218352,8963
357.982699,10.22866563,357.8718861,177.9259389,357.9122807,28.05992835,8964
357.982699,7.82656225,357.9466192,177.9994687,357.9052632,19.99193245,8965
357.982699,10.54464371,357.8932384,177.9578682,357.9403509,24.00949936,8966
357.982699,8.226181819,357.8932384,177.9511411,357.8315789,25.01996408,8967
357.9792388,10.13774178,357.9608541,177.9979688,357.9929825,22.05995949,8968
357.9930796,8.301309031,357.9822064,178.0468416,357.9649123,26.91026868,8969
357.9930796,9.892557551,357.9786477,178.0239918,357.9684211,21.90295376,8970
357.982699,8.351059002,357.8398577,177.8976713,357.9192982,24.8875472,8971
357.982699,9.428133536,357.9217082,177.9686398,357.8877193,24.1194867,8972
357.9930796,8.238344096,357.975089,178.025921,357.9578947,19.98681318,8973
357.982699,6.160611166,357.9644128,178.0265156,357.9263158,28.21193554,8974
357.9930796,7.874590853,357.8576512,177.9311634,357.8631579,22.32947017,8975
357.9930796,7.439543899,357.9679715,178.0312277,357.7964912,20.42107771,8976
357.982699,7.006678121,357.9359431,177.9758048,357.8877193,23.9015278,8977
358,5.739063362,357.9181495,177.9715085,357.8877193,25.00001547,8978
357.982699,8.089090848,357.9608541,178.010618,357.8807018,23.49177862,8979
357.982699,10.35824681,357.8185053,177.880277,357.8385965,23.91786684,8980
357.9930796,7.528168057,357.9644128,178.014101,357.7894737,23.35008466,8981
357.982699,6.518687287,357.975089,178.0218275,357.8912281,20.85421245,8982
357.982699,7.828489593,357.9181495,177.9606996,357.7754386,28.02121017,8983
357.9930796,7.515673847,357.8718861,177.9445569,357.8877193,25.04067909,8984
357.982699,7.026145271,357.9359431,177.9779743,357.8596491,23.93607711,8985
357.9930796,8.531603414,357.8434164,177.8992568,357.9368421,21.21664087,8986
357.982699,8.723552275,357.9323843,177.9995262,357.9157895,24.87779184,8987
357.9930796,8.283381877,357.886121,177.9369486,357.9368421,21.74503791,8988
357.982699,7.706553505,357.8896797,177.9473432,357.8736842,26.38769182,8989
357.9930796,8.251347099,357.9644128,178.0212744,357.954386,23.48889849,8990
357.982699,8.93021456,357.9395018,177.9975237,357.9614035,21.89922403,8991
357.9792388,7.083858043,357.8896797,177.9400024,357.9263158,21.22168701,8992
357.9930796,6.515435451,357.9323843,177.9785363,357.8245614,23.53969912,8993
357.982699,8.470576299,357.9359431,177.9879451,357.8070175,21.60868035,8994
357.982699,9.12432813,357.9395018,177.9941769,357.9578947,22.26134328,8995
357.9723183,10.22399015,357.8825623,177.9294574,357.8877193,23.31377048,8996
357.9792388,6.848257782,357.8540925,177.91535,357.9578947,23.03457677,8997
357.9896194,7.951622211,357.9715302,178.027272,357.7368421,21.22127931,8998
357.982699,7.966436816,357.9039146,177.9609749,357.9333333,21.98156864,8999
357.9862543,19.14036648,357.9273356,177.9918874,357.9566667,22.28500338,9000
357.95189,12.14850129,357.9688581,178.0048822,357.9333333,24.39235292,9001
357.9862543,15.10921407,357.8512111,177.8990667,357.8766667,23.7374269,9002
357.9828179,11.3779631,357.916955,177.9679094,357.9333333,24.09771144,9003
357.9862543,13.04032068,357.8269896,177.872895,357.8233333,21.57786461,9004
357.9896907,12.71081705,357.9342561,177.9808263,357.8866667,21.71275354,9005
357.9931271,24.36656077,357.8512111,177.8977655,357.9266667,24.12893583,9006
357.9793814,21.68087728,357.9619377,178.0083518,357.9833333,23.97546079,9007
357.9862543,18.32965444,357.8823529,177.9315108,357.9166667,23.88811775,9008
357.9828179,11.90160286,357.9584775,177.9998563,357.89,28.03159554,9009
357.9828179,11.95567993,357.8892734,177.9477754,357.7833333,23.95317738,9010
357.9725086,10.27307955,357.8200692,177.8925838,357.9766667,29.52387381,9011
357.9862543,17.24134159,357.9584775,178.0203019,357.8933333,27.28044568,9012
357.9828179,20.81908631,357.9688581,178.011967,357.8966667,23.03707118,9013
357.9828179,12.71619935,357.8512111,177.9052983,357.96,23.96483812,9014
357.975945,9.600982193,357.8512111,177.8964016,357.92,26.2033076,9015
357.9828179,8.737638885,357.8754325,177.9300041,357.8966667,27.87067277,9016
357.9725086,20.08112384,357.8892734,177.938288,357.92,24.21066016,9017
357.975945,9.666201784,357.9342561,177.978777,357.9166667,29.90356714,9018
357.9828179,28.61805013,357.8650519,177.9193593,357.8666667,24.92879557,9019
357.9862543,16.19005531,357.8685121,177.9149536,357.8366667,23.4664836,9020
357.9862543,9.034210322,357.9377163,177.9887282,357.8333333,23.64707888,9021
357.9862543,16.38791131,357.9411765,177.99001,357.8633333,27.12666872,9022
357.9828179,29.93886636,357.9896194,178.0324185,357.8833333,21.35768482,9023
357.9828179,19.62385248,357.9031142,177.9491621,357.9233333,26.27816004,9024
357.9828179,24.51032984,357.9584775,178.0032784,357.9366667,20.40759257,9025
357.9931271,15.46566272,357.8200692,177.8865975,357.8866667,22.20854643,9026
357.9862543,21.0982148,357.816609,177.8984871,357.8633333,25.75478783,9027
357.9793814,17.69719861,357.8858131,177.932666,357.7633333,21.092583,9028
357.9828179,23.32952846,357.9100346,177.9640874,357.8833333,22.17386494,9029
357.9965636,9.676411339,357.9515571,178.0027421,357.9066667,22.64976405,9030
357.9587629,9.698089584,357.8027682,177.8735821,357.8766667,26.28652112,9031
357.9862543,19.20769294,357.9273356,177.9737712,357.9433333,24.8553291,9032
357.9793814,11.54238462,357.9342561,177.9896083,357.8533333,22.7907916,9033
357.9862543,22.17667758,357.9965398,178.036972,357.8966667,24.51594891,9034
357.9793814,14.80051978,357.9515571,177.9986736,357.88,23.35477051,9035
357.9862543,11.48223699,357.9446367,177.9994568,357.8633333,24.71471312,9036
358,15.57199698,357.9204152,177.9648043,357.9266667,23.73687416,9037
357.9656357,10.07930707,357.9688581,178.0245026,357.9233333,26.47853844,9038
358,14.0878318,357.9584775,178.0066624,357.8633333,22.68562415,9039
357.9862543,16.61628809,357.9757785,178.0168775,357.98,23.33618947,9040
357.9828179,16.98599135,357.9031142,177.9466541,357.9133333,22.29448298,9041
357.9587629,21.08708002,357.9100346,177.9585313,357.8966667,20.7362534,9042
357.9862543,14.45599039,357.9031142,177.9474952,357.9066667,28.56236424,9043
357.9828179,9.943530996,357.8823529,177.9366646,357.9233333,23.4782365,9044
357.9828179,12.46110873,357.9273356,177.9813859,357.8866667,35.45360705,9045
357.9965636,22.86527762,357.9100346,177.9682552,357.9066667,22.96625924,9046
357.9862543,15.80758068,357.9515571,177.9866113,357.9266667,23.43771998,9047
357.9793814,14.54485454,357.9411765,177.9841016,357.9166667,25.33525053,9048
357.9828179,15.33440353,357.916955,177.972604,357.8866667,33.30755187,9049
357.9862543,10.93238197,357.8719723,177.9215617,357.94,27.04635914,9050
357.9862543,13.85679435,357.9307958,177.9772464,357.9433333,23.22474747,9051
357.9862543,14.79386342,357.9480969,177.9901275,357.8666667,20.51550679,9052
357.9828179,8.27986155,357.9065744,177.956776,357.88,24.79647414,9053
357.9828179,18.24937867,357.9757785,178.0249358,357.9366667,32.53695347,9054
357.9621993,17.40833871,357.9065744,177.9508358,357.8966667,24.30164032,9055
357.9793814,16.12834334,357.8719723,177.9332941,357.8766667,27.33123337,9056
357.9828179,20.96567913,357.7681661,177.8263583,357.91,24.6728759,9057
357.9793814,14.06815241,357.8927336,177.943503,357.9033333,26.94784332,9058
357.9862543,10.26990587,357.83391,177.9060003,357.87,22.11644209,9059
357.9862543,12.0104682,357.899654,177.9498492,357.8333333,23.99339352,9060
357.9862543,15.24327642,357.9238754,177.9714747,357.9366667,25.8919583,9061
358,11.80832712,357.8961938,177.9497212,357.9366667,21.80802125,9062
357.975945,9.792712951,357.9342561,177.9795528,357.96,31.9556073,9063
357.9828179,7.901372855,357.9238754,177.9796158,357.8566667,26.07812447,9064
357.9656357,8.80307824,357.9204152,177.9681369,357.9266667,21.88090433,9065
357.9828179,14.19812281,357.9273356,177.9799313,357.8733333,23.28466268,9066
357.9828179,10.18124292,357.8581315,177.9115509,357.8633333,26.30515609,9067
357.9793814,10.09779131,357.7543253,177.8116546,357.92,22.11727205,9068
357.9828179,21.40575627,357.8615917,177.9105833,357.94,22.24150295,9069
357.9828179,8.833664385,357.8961938,177.9414136,357.8933333,21.16070325,9070
357.975945,8.7583044,357.9065744,177.9530739,357.8766667,25.06509757,9071
357.9828179,10.91605362,357.9342561,177.9788507,357.9,24.63873235,9072
357.9828179,15.40324196,357.9100346,177.9634537,357.9533333,22.98805869,9073
357.9621993,10.58966865,357.7750865,177.8331573,357.8633333,22.14710002,9074
357.9862543,14.78323365,357.8892734,177.9434133,357.88,26.41122989,9075
357.9862543,17.98494187,357.8719723,177.9131174,357.8333333,26.29825874,9076
357.9690722,16.96369968,358,178.0408985,357.9066667,26.00337397,9077
357.9656357,8.966447247,357.8650519,177.9329212,357.9166667,21.41731185,9078
357.9587629,9.070006008,357.9480969,178.0165763,357.79,26.22379018,9079
357.9725086,9.063672774,357.9446367,177.9816086,357.8866667,21.98272457,9080
357.9725086,8.818156497,357.8927336,177.9584964,357.9366667,26.56228807,9081
358,13.70631189,357.9134948,177.947104,357.9133333,24.07905364,9082
357.9656357,10.99096922,357.8961938,177.9368331,357.9033333,21.00952501,9083
358,9.777398572,357.9100346,177.9814664,357.86,24.35424093,9084
357.9862543,15.94441869,357.9411765,177.9840745,357.9166667,22.14588567,9085
357.9862543,16.75083955,357.9377163,177.9833148,357.8533333,28.08617727,9086
357.9621993,11.54523679,357.982699,178.0311577,357.8466667,18.20958636,9087
357.9828179,8.475550584,357.7923875,177.8429378,357.8433333,33.44583517,9088
358,11.00790762,357.9342561,177.9744427,357.9233333,29.2674337,9089
357.9965636,16.5215557,357.8512111,177.8969089,357.9633333,21.88978011,9090
357.9793814,22.00688531,357.8754325,177.9265309,357.9366667,19.49514405,9091
357.9621993,12.11018367,357.8892734,177.9372605,357.8333333,20.95550618,9092
357.975945,19.05122371,357.8546713,177.9016163,357.8933333,24.16197486,9093
357.9828179,8.847747645,357.9204152,177.9630162,357.9166667,26.31750238,9094
357.9862543,14.83944279,357.9307958,177.9720529,357.8,21.82310359,9095
357.9862543,15.35016835,357.9480969,177.9988793,357.8433333,20.74616783,9096
358,14.09239638,357.916955,177.9577415,357.8,22.66572103,9097
357.9862543,15.46330685,357.8754325,177.9157378,357.88,24.22016023,9098
357.9656357,8.676537733,357.9446367,177.9857667,357.9666667,22.87934795,9099
357.9651568,11.49910362,357.9148936,177.9591196,357.8398577,22.14956841,9100
357.9581882,11.12281876,357.9680851,178.0046154,357.886121,20.68196773,9101
